,log_redshift,log_mass,redshift,stellarMass,lastProgenitorId
76,0.21710060141562096,-0.8777908071707547,0.24246909,0.0011600942999999999,1940000016
77,0.0,0.0,0.0,0.012231798,1940000016
78,0.019736489815027125,0.0,0.019932542,0.012231798,1962000027
79,0.04056890297529183,0.0,0.041403063,0.012231798,1962000027
80,0.06249900054116559,0.0,0.064493395,0.012231798,1962000027
81,0.0855241157313577,0.0,0.08928783,0.012231798,1962000027
82,0.10964635132940573,0.0,0.11588337,0.012231798,1962000027
83,0.1348660028859176,0.0,0.14438343,0.012231798,1962000027
84,0.16118100337364286,0.0,0.17489761,0.012231798,1962000027
85,0.18859237902556894,-0.03375443889315538,0.20754863,0.011825811,1962000027
86,0.21710060141562096,-0.03375443889315538,0.24246909,0.011825811,1962000027
87,0.0,0.0,0.0,0.006857006999999999,1962000027
88,0.019736489815027125,-0.6536134565112894,0.019932542,0.0035667599,2135000031
89,0.04056890297529183,-0.6536134565112894,0.041403063,0.0035667599,2135000031
90,0.06249900054116559,-0.6536134565112894,0.064493395,0.0035667599,2135000031
91,0.0855241157313577,-0.6536134565112894,0.08928783,0.0035667599,2135000031
92,0.10964635132940573,-0.6536134565112894,0.11588337,0.0035667599,2135000031
93,0.1348660028859176,-0.6536134565112894,0.14438343,0.0035667599,2135000031
94,0.16118100337364286,-0.6536134565112894,0.17489761,0.0035667599,2135000031
95,0.18859237902556894,-0.6536134565112894,0.20754863,0.0035667599,2135000031
96,0.21710060141562096,-0.6536134565112894,0.24246909,0.0035667599,2135000031
