,log_redshift,log_mass,redshift,stellarMass,lastProgenitorId
229,0.04056890297529183,-0.007541477034945369,0.041403063,4.690894,27000313
230,0.06249900054116559,-0.061444072545908605,0.064493395,4.444736499999999,27000313
231,0.0855241157313577,-0.061444072545908605,0.08928783,4.444736499999999,27000313
232,0.10964635132940573,-0.6733931093685123,0.11588337,2.410349,27000313
233,0.1348660028859176,-0.687204864340302,0.14438343,2.3772867000000004,27000313
234,0.16118100337364286,-0.687204864340302,0.17489761,2.3772867000000004,27000313
235,0.18859237902556894,-0.687204864340302,0.20754863,2.3772867000000004,27000313
236,0.21710060141562096,-1.5466115780820697,0.24246909,1.0065746,27000313
237,0.24670522219199464,-1.5692054276346914,0.2798018,0.9840871999999999,27000313
238,0.27740703711281667,-1.6075911732504617,0.31970343,0.9470280999999999,27000313
239,0.3092040076554107,-1.6486304785801167,0.36234027,0.90894943,27000313
240,0.3420988347307431,-1.6813468420019626,0.40789944,0.8796931,27000313
241,0.3760893272505181,-1.7439557418455724,0.45657724,0.8263052,27000313
242,0.41117636777153577,-1.7679769624095456,0.5085914,0.80669284,27000313
243,0.44735955134965566,-1.8627780755219177,0.5641765999999999,0.73373055,27000313
244,0.4846398084030398,-1.8847649733987015,0.6235901,0.71777415,27000313
245,0.5230162946674007,-1.9043766953528842,0.6871088000000001,0.7038345,27000313
246,0.5624891644039385,-1.9231145267943415,0.75503564,0.69076896,27000313
247,0.6030578533559683,-1.9327730038014017,0.8276991,0.6841293,27000313
248,0.6447247087833795,-1.9716935789796335,0.9054624,0.6580140999999999,27000313
249,0.6874852520511044,-2.0585101601070366,0.98870814,0.6032970999999999,27000313
250,0.7313454962430057,-2.080221364298627,1.0778745,0.59033996,27000313
251,0.7763005834619792,-2.1103539938215206,1.173417,0.5728168,27000313
252,0.8223519392883692,-2.1503451486985354,1.2758462,0.5503611999999999,27000313
253,0.8695001691685132,-2.2327981626686153,1.3857181,0.5068027,27000313
