haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
2135000000,63000000002939,2135000019,2135000000,63,0.0,2135000001,-1,-1,2135000000,-1,34,2.9262328,0.774591,1.6352477,3942,8.950769,22.40992,6.3614063,9137,1,2,0,-142.79303,-28.953773,136.49545,22.119383,38.985977,0.3854431,0.18104486,-0.14560695,2382217,0,2939,0.049824454,214
2135000001,62000000003084,2135000019,2135000000,62,0.019932542,2135000002,-1,2135000000,2135000001,-1,32,2.065576,1.032788,1.9795104,3942,8.939756,22.403175,6.3316145,9137,1,2,0,-143.57362,-29.625004,138.03595,21.606106,40.29792,0.38423342,0.16017468,-0.094082214,2382630,0,3084,0.047915507,539
2135000002,61000000003402,2135000019,2135000000,61,0.041403063,2135000003,-1,2135000001,2135000002,-1,28,1.9795104,0.774591,1.549182,3942,8.981982,22.404875,6.2960587,9137,1,2,0,-141.77713,-31.191263,133.93805,21.282068,38.316185,0.25212234,0.3235369,-0.1770567,2382630,0,3402,0.04377291,77
2135000003,60000000003400,2135000019,2135000000,60,0.064493395,2135000004,-1,2135000002,2135000003,-1,28,1.9795104,1.032788,1.3770508,3942,9.012129,22.413416,6.2681227,9137,1,2,0,-141.28183,-32.594425,135.88641,21.112156,37.412285,0.25335798,0.31983078,-0.18256773,2343784,0,3400,0.044781163,177
2135000004,59000000003410,2135000019,2135000000,59,0.08928783,2135000005,-1,2135000003,2135000004,-1,28,1.4631164,1.1188537,1.3770508,3942,9.018541,22.420061,6.2421546,9137,1,2,0,-140.76349,-34.12405,137.97633,20.338295,38.50776,0.2535246,0.31682223,-0.1877559,2343784,0,3410,0.042738326,499
2135000005,58000000003684,2135000019,2135000000,58,0.11588337,2135000006,-1,2135000004,2135000005,-1,26,1.4631164,1.032788,1.4631164,3942,9.05176,22.433971,6.206249,9137,1,2,0,-139.91199,-36.20781,137.98277,20.551651,37.471405,0.20117368,0.26574317,-0.08307446,2346782,0,3684,0.03919738,412
2135000006,57000000003619,2135000019,2135000000,57,0.14438343,2135000007,-1,2135000005,2135000006,-1,26,1.549182,1.032788,1.3770508,3942,9.092422,22.436613,6.1575494,9137,1,2,0,-139.76018,-37.99875,140.00499,21.123549,39.882683,0.1975485,0.26010755,-0.07196968,2382240,0,3619,0.04290061,720
2135000007,56000000003541,2135000019,2135000000,56,0.17489761,2135000008,-1,2135000006,2135000007,-1,27,1.6352477,1.1188537,1.549182,3942,9.13683,22.454863,6.1172633,9137,1,2,0,-136.25671,-36.264267,149.78903,21.292389,42.408756,0.47054043,0.15680195,0.004416435,2382240,0,3541,0.04199801,228
2135000008,55000000003545,2135000019,2135000000,55,0.20754863,2135000009,-1,2135000007,2135000008,-1,27,1.6352477,0.86065674,1.6352477,3942,9.184825,22.466478,6.071769,9139,1,2,0,-135.00648,-37.634193,149.64258,23.137144,44.1111,0.47496676,0.17052518,0.01855667,2382240,0,3545,0.039797515,794
2135000009,54000000003629,2135000019,2135000000,54,0.24246909,2135000010,-1,2135000008,2135000009,-1,26,1.8934448,0.9467224,1.8073791,3942,9.23206,22.486532,6.027492,9139,1,2,0,-135.44669,-40.410175,151.3355,22.140423,42.92531,0.5066348,0.18683617,0.035954915,2346779,0,3629,0.03911557,891
