galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
4000016000031,4000016000094,4000016000030,4000016000031,32000400000044,32000400000043,4000016000000,4000016000032,-1,0,32,2.0700274,228.41829,16936,58.19647,8.137916,38.268433,169773,6,0,4,88.31721,199.20377,-296.42178,2111,228.41829,0.107156895,302.77872,325.81268,0.86001873,3.5735583,1.0319788,22.353432,0.0,0.010997108,0.018218063,0.035597675,0.010633126,0.34731725,0.0,3.7680979,0.0,0.0,0.010080307,0.037615877,-22.601082,-22.999773,-23.427341,-23.823133,-25.101284,-20.116596,-20.81613,-21.413824,-21.908089,-23.303293,-22.120377,-22.614195,-23.118973,-23.597717,-25.033808,1.4027915,302
4000016000032,4000016000094,4000016000031,4000016000032,31000400000080,31000400000080,4000016000000,4000016000033,-1,0,31,2.2394855,207.5904,16936,58.13651,8.048906,38.436592,169773,6,0,4,97.89754,175.62068,-287.50226,2363,207.5904,0.098828875,300.56033,306.14352,1.1350158,3.535045,1.0319788,27.634583,0.0,0.010956164,0.021733953,0.034824837,0.010633126,0.13497537,0.0,67.069916,0.023071956,0.0,0.009588627,0.030394806,-23.255335,-23.499422,-23.847063,-24.196266,-25.379213,-20.29356,-20.971355,-21.555218,-22.03544,-23.421244,-22.625975,-22.993042,-23.441225,-23.8984,-25.289957,1.170952,289
4000016000033,4000016000061,4000016000032,4000016000033,30000400000064,30000400000064,4000016000000,4000016000034,4000016000062,0,30,2.422044,202.94286,16936,58.085762,7.9609694,38.602722,169773,6,0,4,89.87134,160.01024,-271.93756,2525,202.94286,0.09323689,305.9588,305.39795,4.794048,1.8897812,0.035572954,23.91657,0.0,0.0014004969,0.04470234,0.01676624,1.5426576E-4,0.08041654,0.0,32.701996,0.0,45.283672,0.012113702,0.02517906,-22.967379,-23.13313,-23.416996,-23.70699,-24.776157,-16.957314,-17.553627,-18.091677,-18.525326,-19.760588,-22.158295,-22.481113,-22.891973,-23.318417,-24.657253,0.9426552,418
4000016000034,4000016000061,4000016000033,4000016000034,29000400000042,29000400000042,4000016000000,4000016000035,-1,0,29,2.6188614,195.97153,16936,58.018616,7.891038,38.72084,169773,6,0,4,89.50043,151.47705,-258.40613,2397,195.97153,0.08745947,310.42953,319.36017,4.88921,1.5909642,0.035572954,23.002047,0.0,0.001393665,0.041577283,0.014132322,1.5426576E-4,0.07001731,0.0,26.57745,0.0,45.31876,0.014114761,0.023482881,-22.79647,-22.95111,-23.22678,-23.511423,-24.586788,-17.142178,-17.703716,-18.222363,-18.646563,-19.880224,-22.33448,-22.58495,-22.937262,-23.302896,-24.527092,0.8794108,916
4000016000035,4000016000061,4000016000034,4000016000035,28000400000040,28000400000040,4000016000000,4000016000036,-1,0,28,2.8311827,190.46333,16936,57.99721,7.8211637,38.852962,169773,6,0,4,74.73549,130.98914,-241.41203,2237,190.46333,0.08208806,315.88983,320.06952,4.4576955,1.3623189,0.035572954,22.683235,0.0,0.0013869334,0.037252713,0.012236059,1.5426576E-4,0.063512094,0.0,28.106695,0.0,45.372345,0.01243254,0.022087218,-22.760132,-22.890648,-23.15314,-23.429588,-24.502695,-17.342257,-17.865282,-18.361378,-18.774944,-20.004642,-22.269718,-22.495844,-22.837662,-23.200922,-24.43618,0.803225,153
4000016000036,4000016000061,4000016000035,4000016000036,27000400000033,27000400000033,4000016000000,4000016000037,-1,0,27,3.060419,171.44281,16997,57.93684,7.736281,39.04979,168895,6,0,4,92.132,123.603096,-228.31055,2153,171.44281,0.07498754,313.5704,314.84167,4.1126227,1.1352514,0.035572954,19.97891,0.0,0.0013805554,0.033227723,0.010391619,1.5426576E-4,0.055534247,0.0,21.051626,0.0,45.372047,0.013640231,0.021001615,-22.581778,-22.718952,-22.987635,-23.27077,-24.35253,-17.577976,-18.052551,-18.517353,-18.910355,-20.100317,-22.20072,-22.413822,-22.744774,-23.09552,-24.301933,0.75063556,847
4000016000037,4000016000061,4000016000036,4000016000037,26000400000034,26000400000034,4000016000000,4000016000038,-1,0,26,3.3080978,149.32394,17050,57.883205,7.66486,39.11893,170651,6,0,4,57.47894,98.62898,-184.86354,1542,149.32394,0.067653745,308.09793,299.851,3.3296242,0.97596043,0.035572954,17.56119,0.0,0.0013747632,0.029021272,0.009084692,1.5426576E-4,0.049885925,0.0,36.78837,0.09251369,45.372025,0.010750346,0.020397522,-22.796543,-22.899132,-23.157785,-23.435822,-24.522953,-17.847301,-18.23231,-18.638111,-18.990347,-20.080706,-22.359825,-22.539068,-22.865597,-23.221735,-24.459381,0.67712164,42
4000016000038,4000016000050,4000016000037,4000016000038,25000400000027,25000400000027,4000016000000,4000016000039,4000016000051,0,25,3.575905,101.557495,17050,57.844097,7.609162,39.174038,170651,6,0,4,46.389153,75.85994,-204.25232,1340,101.557495,0.05612594,278.96143,270.08917,3.1657774,0.68097717,0.0,9.638024,0.0,0.0,0.023548974,0.006943814,0.0,0.037610117,0.0,17.822168,0.0,45.32345,0.010482755,0.020245776,-22.146318,-22.256922,-22.511168,-22.77448,-23.821661,99.0,99.0,99.0,99.0,99.0,-21.653582,-21.869097,-22.206745,-22.557167,-23.760912,0.72500944,865
4000016000039,4000016000050,4000016000038,4000016000039,24000400000016,24000400000016,4000016000000,4000016000040,-1,0,24,3.8656828,79.438614,17050,57.842308,7.553938,39.30088,170651,6,0,4,37.902515,63.364067,-204.64934,1152,79.438614,0.04871672,264.81757,269.3311,2.1956944,0.5635659,0.0,7.5811896,0.0,0.0,0.016570954,0.0060830996,0.0,0.031156076,0.0,7.3319793,0.0,45.28335,0.011211198,0.020750312,-21.622068,-21.782759,-22.066532,-22.351463,-23.4464,99.0,99.0,99.0,99.0,99.0,-21.361868,-21.57373,-21.899847,-22.231178,-23.411804,0.70248526,240
4000016000040,4000016000050,4000016000039,4000016000040,23000400000011,23000400000011,4000016000000,4000016000041,-1,0,23,4.1794686,64.29105,17050,57.813217,7.5047393,39.490395,170651,6,0,4,37.999622,86.294495,-230.3855,874,64.29105,0.04271094,254.43431,229.46083,0.88906515,0.51865935,0.0,5.553987,0.0,0.0,0.009608539,0.0057134675,0.0,0.029109715,0.0,4.3297753,0.0,45.208,0.004814131,0.021223178,-21.502575,-21.674582,-21.97045,-22.269806,-23.394743,99.0,99.0,99.0,99.0,99.0,-20.57754,-20.919197,-21.357672,-21.818945,-23.259888,0.611139,828
